Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade,Final_Score,Hours_Bucket,Anxiety_Bucket,Study_Efficiency,Academic_Risk_Index,Engagement_Index,Wellness_Score,Learning_Efficiency
STU01225,23,Female,5.79,72.1,6.4,4.3,3.6,3.57,No,Offline,Average,Average,Yes,2,Low,2.7,A,90.94,4-6,Low (1-3),4.17459,-3.6066666666666665,74.21000000000001,34.4,4.493543478260869
STU01226,24,Female,4.65,75.2,7.0,4.3,5.5,2.4,No,Offline,Average,Average,Yes,2,Low,4.7,A,85.89,4-6,Moderate (3-5),3.4968000000000004,0.033333333333333215,72.03,34.4,1.716923076923077
STU01227,22,Male,5.85,75.8,6.8,3.5,4.7,2.79,Yes,Offline,Poor,Excellent,Yes,4,Middle,3.5,B,74.87,4-6,Moderate (3-5),4.4342999999999995,-1.6800000000000002,95.86999999999999,40.0,2.863421052631579
STU01228,18,Female,5.32,73.2,6.3,3.4,3.4,3.19,Yes,Offline,Good,Excellent,No,1,Low,2.2,A,92.91,4-6,Low (1-3),3.89424,-3.38,55.24,39.4,3.8569999999999998
STU01229,18,Female,6.43,76.2,7.2,7.8,3.2,3.2,No,Online,Good,Average,No,1,Middle,1.7,A,91.49,6-8,Low (1-3),4.89966,-2.166666666666667,59.77,27.9,4.899047619047619
STU01230,20,Female,6.31,75.9,7.1,1.0,4.8,3.05,No,Online,Poor,Good,Yes,4,High,2.6,A,94.18,6-8,Low (1-3),4.789289999999999,-3.2999999999999994,97.28999999999999,58.2,3.318189655172413
STU01231,24,Male,6.69,77.9,6.4,3.1,4.3,3.44,No,Hybrid,Poor,Good,No,2,Low,2.6,A,94.46,6-8,Low (1-3),5.2115100000000005,-3.5466666666666664,71.23,40.7,4.342188679245283
STU01232,22,Male,4.08,80.6,6.6,6.2,3.7,3.23,No,Offline,Poor,Good,No,2,Middle,3.2,B,72.43,4-6,Moderate (3-5),3.28848,-2.093333333333333,64.48,25.4,2.803914893617021
STU01233,20,Female,6.99,85.0,8.7,1.6,4.1,3.01,Yes,Online,Poor,Good,No,3,High,3.3,A,95.25,6-8,Moderate (3-5),5.9415000000000004,-3.0199999999999996,84.97,69.1,4.125470588235294
STU01234,20,Male,3.99,84.5,8.9,3.3,1.1,2.98,No,Offline,Average,Average,Yes,2,Low,1.0,A,85.68,2-4,Low (1-3),3.37155,-4.16,73.77000000000001,69.5,5.662
STU01235,24,Female,5.17,80.6,7.2,2.2,0.5,2.91,No,Online,Average,Good,No,3,Low,4.3,A,96.73,4-6,Moderate (3-5),4.16702,-3.486666666666667,77.75,48.1,10.0298
STU01236,18,Male,8.72,72.6,4.2,1.8,4.3,3.35,No,Hybrid,Average,Good,No,3,Middle,3.1,A,90.58,8-12,Moderate (3-5),6.33072,-3.6333333333333337,85.2,23.7,5.511698113207548
STU01237,22,Male,5.71,84.9,7.0,4.4,5.4,2.92,No,Hybrid,Good,Good,Yes,2,Low,2.8,A,98.9,4-6,Low (1-3),4.847790000000001,-1.6399999999999997,79.09,39.6,2.6051874999999995
STU01238,18,Male,2.67,87.8,5.3,6.1,1.6,3.33,No,Offline,Good,Good,No,1,High,6.0,B,73.12,2-4,High (5-7),2.34426,-2.0933333333333337,53.129999999999995,4.5,3.419653846153846
STU01239,20,Male,7.98,81.5,6.4,1.0,0.7,3.9,No,Online,Poor,Average,No,3,Low,4.3,A,94.33,6-8,Moderate (3-5),6.5037,-5.8,86.54,46.1,18.307058823529413
STU01240,22,Female,7.0,76.5,5.1,6.4,4.0,3.04,Yes,Online,Average,Poor,No,0,Middle,3.0,A,91.14,6-8,Low (1-3),5.355,-1.6133333333333333,51.6,10.0,4.256
STU01241,20,Male,7.28,100.0,9.1,4.9,3.6,3.34,Yes,Hybrid,Good,Excellent,Yes,4,Middle,4.5,A,92.5,6-8,Moderate (3-5),7.28,-2.3466666666666667,109.84,53.0,5.285913043478262
STU01242,21,Male,5.39,58.5,6.9,3.4,3.5,2.59,Yes,Offline,Poor,Good,Yes,1,Low,7.7,C,69.01,4-6,Very High (7-10),3.1531499999999997,-0.31333333333333346,57.57000000000001,28.9,3.102244444444444
STU01243,24,Male,5.69,86.1,8.7,4.3,3.7,2.58,No,Online,Poor,Excellent,No,2,Low,2.5,A,89.58,4-6,Low (1-3),4.89909,-1.6600000000000001,71.50999999999999,58.0,3.1234468085106384
STU01244,23,Female,4.53,82.3,4.4,5.0,4.6,1.7,No,Offline,Good,Poor,Yes,0,Low,6.2,B,73.6,4-6,High (5-7),3.72819,1.8666666666666667,54.510000000000005,0.3999999999999986,1.3751785714285716
STU01245,22,Male,3.6,94.6,9.0,4.1,3.8,3.0,No,Online,Average,Good,No,1,High,2.3,A,90.96,2-4,Low (1-3),3.4055999999999997,-2.6,58.64,62.6,2.2500000000000004
STU01246,22,Female,8.06,97.9,7.2,4.3,5.3,3.87,Yes,Online,Average,Good,Yes,2,Middle,5.2,A,97.76,8-12,High (5-7),7.890740000000001,-2.8066666666666666,91.34,34.9,4.951142857142858
STU01247,23,Female,4.26,86.3,8.1,4.3,5.6,2.65,No,Offline,Poor,Excellent,No,3,Low,2.9,A,90.59,4-6,Low (1-3),3.67638,-1.0333333333333332,77.30000000000001,50.8,1.7104545454545454
STU01248,20,Female,4.04,75.8,6.7,2.9,4.1,3.84,No,Online,Good,Poor,No,0,Middle,2.6,A,94.01,4-6,Low (1-3),3.06232,-4.48,42.44,44.7,3.041882352941177
STU01249,21,Female,4.11,85.7,6.5,6.0,3.7,2.83,No,Online,Average,Average,Yes,2,Middle,6.2,B,82.19,4-6,High (5-7),3.5222700000000002,-0.3600000000000003,74.61,16.4,2.474744680851064
STU01250,19,Female,8.72,69.1,4.4,8.8,3.4,2.94,Yes,Offline,Poor,Good,No,0,High,6.6,C,66.52,8-12,High (5-7),6.02552,0.3866666666666667,53.800000000000004,-19.799999999999997,5.826545454545454
STU01251,23,Female,6.76,81.0,6.6,4.2,5.2,3.71,Yes,Online,Good,Excellent,Yes,2,Middle,2.6,A,95.68,6-8,Low (1-3),5.4756,-3.42,80.68,37.2,4.045096774193548
STU01252,24,Male,4.26,72.9,4.5,5.8,4.5,4.0,Yes,Hybrid,Average,Excellent,Yes,2,High,4.0,A,93.1,4-6,Moderate (3-5),3.1055400000000004,-3.2333333333333334,69.94,4.0,3.098181818181818
STU01253,18,Male,4.91,85.0,6.5,9.3,6.0,3.64,No,Online,Average,Excellent,Yes,1,Middle,4.2,B,70.56,4-6,Moderate (3-5),4.1735,-0.7800000000000002,66.73,5.899999999999999,2.5532000000000004
STU01254,20,Male,6.02,63.4,5.2,6.0,3.9,3.93,No,Hybrid,Average,Excellent,Yes,1,High,1.4,A,93.73,6-8,Low (1-3),3.81668,-4.093333333333334,61.42,17.8,4.828285714285714
STU01255,23,Female,6.76,77.0,6.5,2.4,3.4,2.59,No,Hybrid,Good,Poor,Yes,3,Low,4.0,A,94.81,6-8,Moderate (3-5),5.2052,-1.9133333333333327,89.08,41.0,3.9791818181818175
STU01256,23,Non-Binary,1.78,82.1,9.5,4.7,5.5,2.86,Yes,Offline,Good,Poor,No,0,Low,5.3,C,62.16,0-2,High (5-7),1.46138,-0.5533333333333328,38.17999999999999,55.6,0.7832
STU01257,22,Female,6.81,78.1,7.7,7.4,4.5,3.05,Yes,Hybrid,Poor,Average,Yes,1,High,3.4,B,77.88,6-8,Moderate (3-5),5.318609999999999,-0.9999999999999991,69.66999999999999,29.8,3.7764545454545453
STU01258,18,Male,4.56,77.0,7.5,3.7,2.4,3.02,No,Offline,Average,Average,Yes,2,High,6.5,B,82.53,4-6,High (5-7),3.5111999999999997,-1.8399999999999999,72.47999999999999,37.0,4.05035294117647
STU01259,18,Female,3.63,73.0,7.4,4.4,5.8,2.3,No,Offline,Good,Excellent,Yes,1,Middle,3.7,B,73.5,2-4,Moderate (3-5),2.6498999999999997,0.0333333333333341,58.09,40.9,1.2277941176470586
STU01260,24,Male,4.22,77.9,6.7,2.3,2.8,3.67,Yes,Offline,Average,Excellent,Yes,0,Middle,4.4,A,87.43,4-6,Moderate (3-5),3.2873799999999997,-4.173333333333334,51.82000000000001,42.3,4.075631578947369
STU01261,18,Male,6.58,94.3,5.9,3.7,3.8,2.95,No,Hybrid,Average,Average,No,3,Middle,5.9,A,86.05,6-8,High (5-7),6.20494,-1.4333333333333327,87.46000000000001,22.799999999999997,4.043958333333334
STU01262,23,Male,8.52,74.6,7.9,6.4,5.8,3.87,No,Offline,Average,Good,Yes,1,Low,3.3,A,94.57,8-12,Moderate (3-5),6.355919999999999,-2.5733333333333333,73.4,37.1,4.848882352941176
STU01263,19,Male,5.3,67.9,7.2,6.7,2.1,2.52,No,Offline,Poor,Excellent,No,1,Low,4.0,B,73.76,4-6,Moderate (3-5),3.5987,-0.7733333333333334,53.06,26.5,4.308387096774194
STU01264,17,Female,6.11,70.4,5.5,4.7,3.1,3.09,Yes,Hybrid,Average,Good,Yes,2,Low,4.2,A,93.93,6-8,Moderate (3-5),4.30144,-2.1799999999999997,74.49000000000001,18.9,4.604853658536586
STU01265,20,Male,3.37,76.1,8.5,5.1,3.6,3.5,Yes,Hybrid,Average,Average,No,1,Middle,6.3,C,65.81,2-4,High (5-7),2.56457,-2.000000000000001,50.55,40.6,2.564130434782609
STU01266,17,Male,5.98,86.9,8.9,4.7,3.1,2.13,No,Offline,Good,Good,Yes,3,Middle,5.1,A,92.92,4-6,High (5-7),5.196620000000001,0.040000000000000036,90.7,50.2,3.1066829268292686
STU01267,23,Female,6.65,77.7,6.7,6.8,3.8,2.36,Yes,Online,Average,Average,No,2,Low,6.3,A,97.37,6-8,High (5-7),5.167050000000001,0.9133333333333331,71.03,14.100000000000001,3.2695833333333337
STU01268,17,Female,2.02,87.7,8.0,8.7,3.3,2.94,No,Online,Average,Good,No,1,High,4.6,B,71.18,2-4,Moderate (3-5),1.7715400000000001,-0.34666666666666757,51.14000000000001,22.700000000000003,1.3811162790697673
STU01269,23,Female,3.97,93.5,6.8,5.1,4.4,2.98,No,Offline,Poor,Good,Yes,1,Low,5.2,B,76.33,2-4,High (5-7),3.7119500000000003,-1.0599999999999996,67.31,26.9,2.1908518518518516
STU01270,17,Male,6.58,71.8,7.9,2.3,7.4,2.62,No,Offline,Good,Poor,No,3,Middle,1.6,A,97.57,6-8,Low (1-3),4.7244399999999995,-1.4733333333333332,78.46000000000001,62.7,2.0523333333333333
STU01271,18,Female,1.48,82.4,6.2,6.7,3.5,3.5,No,Hybrid,Poor,Excellent,No,2,High,7.1,C,58.63,0-2,Very High (7-10),1.2195200000000002,-1.2333333333333334,57.4,7.200000000000003,1.151111111111111
STU01272,21,Female,4.25,77.4,6.0,4.8,3.0,2.95,No,Hybrid,Good,Good,Yes,2,Low,5.1,B,77.57,4-6,High (5-7),3.2895000000000003,-1.6000000000000005,71.71000000000001,20.700000000000003,3.1343750000000004
STU01273,18,Male,6.2,89.1,8.2,3.4,2.8,2.66,Yes,Online,Poor,Good,No,3,Low,3.1,A,99.0,6-8,Moderate (3-5),5.5241999999999996,-2.22,84.24000000000001,55.7,4.340000000000001
STU01274,18,Female,1.62,88.1,8.6,5.0,2.6,2.66,Yes,Hybrid,Poor,Excellent,No,3,Middle,4.3,B,71.84,0-2,Moderate (3-5),1.42722,-1.3533333333333335,70.10000000000001,48.1,1.197
STU01275,24,Male,4.21,83.9,7.5,4.9,3.9,3.08,Yes,Hybrid,Good,Average,No,3,Middle,3.8,A,85.4,4-6,Moderate (3-5),3.5321900000000004,-1.96,76.19,39.1,2.6462857142857144
STU01276,22,Male,5.11,69.5,7.9,4.1,5.5,2.76,No,Hybrid,Average,Average,No,1,Middle,4.6,A,87.03,4-6,Moderate (3-5),3.55145,-0.7866666666666662,53.129999999999995,44.7,2.169784615384615
STU01277,22,Female,6.78,76.9,8.3,4.7,5.2,3.28,No,Offline,Average,Excellent,Yes,3,Middle,2.3,A,93.73,6-8,Low (1-3),5.21382,-2.493333333333333,89.10000000000001,52.6,3.5868387096774192
STU01278,17,Female,2.44,79.3,7.6,8.0,5.0,3.46,No,Offline,Good,Average,No,2,High,4.4,B,76.6,2-4,Moderate (3-5),1.9349199999999998,-1.12,59.04,22.799999999999997,1.4070666666666665
STU01279,23,Male,7.22,79.4,10.0,3.7,5.3,3.41,Yes,Hybrid,Average,Good,No,4,Low,3.4,A,99.01,6-8,Moderate (3-5),5.73268,-2.6866666666666674,93.42,71.3,3.9079682539682543
STU01280,24,Female,5.61,74.2,8.5,6.6,2.1,2.86,Yes,Hybrid,Poor,Average,Yes,2,High,2.3,B,80.39,4-6,Low (1-3),4.16262,-2.0533333333333337,74.51,45.1,5.175677419354838
STU01281,18,Female,7.39,82.5,6.8,4.6,5.8,2.8,No,Hybrid,Average,Poor,No,3,Low,1.8,A,99.7,6-8,Low (1-3),6.096749999999999,-1.5333333333333332,85.17,39.6,3.042941176470588
STU01282,24,Female,7.33,84.3,6.8,3.8,3.3,4.0,Yes,Hybrid,Good,Good,Yes,3,Middle,2.8,A,93.57,6-8,Low (1-3),6.17919,-4.700000000000001,93.71000000000001,40.6,6.818604651162791
STU01283,17,Male,5.68,83.2,7.1,7.7,1.3,3.43,Yes,Offline,Average,Average,No,3,Low,5.9,A,96.8,4-6,High (5-7),4.72576,-1.8933333333333326,80.32,14.799999999999997,8.470608695652174
STU01284,22,Female,5.97,72.7,7.5,3.0,4.7,3.1,No,Online,Average,Good,Yes,3,Middle,2.2,A,98.88,4-6,Low (1-3),4.34019,-2.9,84.99,53.4,3.246842105263158
STU01285,21,Male,1.52,76.4,6.0,7.1,3.4,2.56,No,Online,Good,Good,Yes,0,High,6.2,C,56.28,0-2,High (5-7),1.16128,0.4466666666666663,43.120000000000005,5.899999999999999,0.8843636363636362
STU01286,20,Female,2.3,69.0,7.3,4.2,5.8,2.79,No,Hybrid,Average,Excellent,No,1,Low,3.5,B,74.18,2-4,Moderate (3-5),1.5869999999999997,-1.08,44.5,41.5,0.9436764705882353
STU01287,17,Male,2.99,73.1,6.2,3.2,2.8,2.87,No,Offline,Poor,Good,Yes,3,Middle,4.0,B,71.94,2-4,Moderate (3-5),2.18569,-2.4066666666666667,76.21,34.0,2.2582368421052634
STU01288,24,Male,4.3,86.0,6.5,8.1,5.3,2.46,No,Offline,Good,Average,Yes,2,Middle,2.6,B,77.98,4-6,Low (1-3),3.698,0.4133333333333331,75.3,16.7,1.679047619047619
STU01289,21,Female,6.87,78.1,8.6,7.4,4.5,3.46,No,Offline,Poor,Excellent,Yes,2,Low,4.4,A,98.69,6-8,Moderate (3-5),5.365469999999999,-1.4866666666666664,79.85,35.8,4.321854545454546
STU01290,20,Male,1.43,78.4,7.5,8.5,2.7,2.29,Yes,Online,Average,Good,No,0,High,4.4,D,53.69,0-2,Moderate (3-5),1.12112,0.6200000000000001,35.650000000000006,19.299999999999997,0.8850540540540539
STU01291,19,Male,4.36,90.3,6.9,5.8,4.8,3.0,Yes,Hybrid,Average,Good,No,3,High,5.8,B,83.46,4-6,High (5-7),3.9370800000000004,-0.5333333333333341,79.2,22.6,2.2551724137931037
STU01292,17,Male,2.36,74.6,8.2,3.0,3.2,3.07,Yes,Hybrid,Average,Excellent,Yes,2,High,4.4,A,94.89,2-4,Moderate (3-5),1.76056,-2.606666666666666,64.92,53.8,1.725047619047619
STU01293,17,Female,1.88,80.2,7.8,6.8,3.4,2.39,No,Hybrid,Average,Good,No,0,Middle,6.0,C,58.24,0-2,High (5-7),1.50776,0.6199999999999992,37.720000000000006,26.0,1.021181818181818
STU01294,19,Male,7.95,66.0,8.6,2.3,5.5,3.67,Yes,Offline,Average,Good,Yes,1,Middle,5.4,A,90.78,6-8,High (5-7),5.247000000000001,-2.9400000000000004,68.25,58.3,4.4886923076923075
STU01295,19,Female,5.2,88.8,8.1,6.1,2.0,2.82,No,Hybrid,Average,Good,No,1,Middle,8.3,A,94.73,4-6,Very High (7-10),4.6176,-0.17333333333333378,61.120000000000005,25.599999999999998,4.888
STU01296,17,Male,8.27,78.4,5.8,8.5,5.9,3.08,Yes,Offline,Poor,Average,Yes,0,Middle,5.0,A,85.47,8-12,Moderate (3-5),6.48368,0.30666666666666575,64.17,0.5,3.6915362318840574
STU01297,19,Male,7.37,87.7,7.3,7.0,3.1,3.02,Yes,Offline,Average,Average,Yes,1,Middle,2.0,A,94.68,6-8,Low (1-3),6.46349,-2.006666666666667,75.19,32.0,5.428634146341464
STU01298,18,Male,3.16,87.4,5.3,5.2,3.8,3.37,Yes,Online,Average,Good,Yes,2,High,8.0,C,64.0,2-4,Very High (7-10),2.7618400000000003,-1.0733333333333333,72.44,3.0,2.2185833333333336
STU01299,20,Female,1.29,79.7,8.8,5.4,6.6,3.27,No,Hybrid,Poor,Average,No,1,High,5.4,B,73.92,0-2,High (5-7),1.02813,-0.7400000000000002,45.75,44.8,0.5550394736842106
STU01300,20,Male,9.14,85.4,7.2,2.7,3.7,3.32,Yes,Offline,Poor,Poor,No,2,High,6.9,A,94.58,8-12,High (5-7),7.805560000000002,-2.206666666666666,81.58000000000001,37.8,6.456340425531915
STU01301,20,Male,4.19,66.2,6.5,5.1,1.1,2.42,No,Online,Good,Poor,No,0,Middle,4.1,B,77.04,4-6,Moderate (3-5),2.7737800000000004,-1.4066666666666667,39.050000000000004,27.200000000000003,4.828476190476191
STU01302,18,Non-Binary,2.71,75.0,7.1,3.9,2.8,3.68,No,Online,Average,Good,Yes,1,Middle,6.5,B,80.78,2-4,High (5-7),2.0324999999999998,-2.960000000000001,56.129999999999995,32.0,2.624421052631579
STU01303,23,Female,6.38,61.9,5.8,3.4,4.9,3.22,No,Online,Average,Average,No,0,High,4.1,A,88.85,6-8,Moderate (3-5),3.94922,-2.3066666666666666,43.900000000000006,28.700000000000003,3.4819661016949155
STU01304,19,Male,5.27,89.4,7.2,5.5,4.5,3.04,No,Online,Poor,Good,No,1,Middle,8.7,B,79.08,4-6,Very High (7-10),4.71138,0.15333333333333332,61.57000000000001,18.400000000000002,2.912872727272727
STU01305,21,Male,3.66,85.9,8.9,1.8,4.5,2.79,No,Hybrid,Poor,Average,Yes,4,Middle,4.2,B,80.53,2-4,Moderate (3-5),3.1439400000000006,-2.08,93.34000000000002,67.4,1.856618181818182
STU01306,19,Female,4.31,93.7,6.5,2.9,6.2,3.6,Yes,Offline,Average,Good,Yes,3,Middle,8.3,A,93.61,4-6,Very High (7-10),4.03847,-1.3999999999999995,88.41,25.599999999999998,2.155
STU01307,17,Male,5.32,93.0,7.3,4.5,2.5,2.87,No,Hybrid,Average,Good,Yes,2,High,4.5,A,91.83,4-6,Moderate (3-5),4.9476,-1.9066666666666667,81.16,37.0,4.3624
STU01308,22,Male,5.15,95.1,6.9,5.6,4.0,3.19,No,Offline,Average,Good,No,3,Middle,5.2,A,90.89,4-6,High (5-7),4.8976500000000005,-1.4466666666666663,83.49,25.4,3.2857
STU01309,24,Female,6.51,78.3,7.8,6.2,5.1,3.13,No,Offline,Good,Average,No,2,Middle,6.3,A,93.13,6-8,High (5-7),5.0973299999999995,-0.39333333333333265,70.85,28.1,3.3403770491803275
STU01310,24,Female,4.29,65.9,8.4,8.1,1.2,3.45,No,Hybrid,Poor,Excellent,No,0,High,4.0,B,71.97,4-6,Moderate (3-5),2.8271100000000002,-2.4666666666666677,39.230000000000004,31.5,6.7275
STU01311,20,Female,4.31,76.3,4.5,5.5,4.0,3.78,Yes,Online,Good,Excellent,Yes,3,Middle,5.9,B,83.29,4-6,High (5-7),3.2885299999999997,-2.426666666666666,81.44999999999999,-0.20000000000000284,3.2583599999999997
STU01312,19,Male,6.2,100.0,6.9,3.2,5.5,1.7,No,Hybrid,Poor,Excellent,Yes,1,Middle,3.8,A,85.93,6-8,Moderate (3-5),6.2,0.766666666666667,76.6,41.6,1.6215384615384614
STU01313,21,Male,5.63,85.5,5.7,4.3,3.7,3.42,No,Hybrid,Average,Excellent,No,2,Middle,3.6,A,99.03,4-6,Moderate (3-5),4.81365,-2.9733333333333327,71.09,24.7,4.096723404255319
STU01314,17,Female,7.19,91.5,5.9,3.4,3.1,2.73,Yes,Offline,Average,Good,Yes,2,Middle,4.1,A,90.75,6-8,Moderate (3-5),6.578850000000001,-1.9266666666666667,86.16999999999999,29.700000000000003,4.78748780487805
STU01315,18,Male,4.5,87.6,7.9,6.8,3.2,3.25,No,Offline,Average,Good,No,1,Low,4.4,A,97.25,4-6,Moderate (3-5),3.9419999999999993,-1.7000000000000002,58.54,31.799999999999997,3.482142857142857
STU01316,23,Female,4.8,85.8,8.8,4.7,3.4,3.29,No,Online,Average,Good,No,3,Middle,4.5,A,94.28,4-6,Moderate (3-5),4.118399999999999,-2.38,78.72,51.0,3.589090909090909
STU01317,18,Female,2.69,77.1,6.3,7.2,3.0,2.48,Yes,Offline,Average,Good,Yes,0,Middle,5.7,D,50.82,2-4,High (5-7),2.07399,0.33999999999999986,46.910000000000004,9.899999999999999,1.6678
STU01318,21,Male,8.0,69.4,8.1,6.2,1.8,3.26,Yes,Offline,Poor,Excellent,No,3,Middle,3.6,A,99.32,6-8,Moderate (3-5),5.5520000000000005,-2.6533333333333324,81.76,39.2,9.314285714285715
STU01319,17,Female,2.21,88.7,5.4,2.8,3.8,2.79,No,Offline,Poor,Good,No,1,High,2.1,C,65.73,2-4,Low (1-3),1.96027,-2.68,52.11000000000001,33.7,1.2845625
STU01320,20,Female,5.4,71.5,7.3,5.6,3.5,2.4,No,Online,Average,Excellent,Yes,1,Middle,6.2,B,78.96,4-6,High (5-7),3.861,0.3000000000000007,62.800000000000004,26.4,2.8800000000000003
STU01321,19,Female,3.22,96.1,7.4,7.0,2.9,3.19,Yes,Online,Average,Average,No,3,High,6.9,B,84.84,2-4,High (5-7),3.09442,-0.7799999999999994,78.1,18.299999999999997,2.633794871794872
STU01322,17,Male,5.67,85.6,5.9,3.4,2.6,3.45,No,Hybrid,Average,Excellent,Yes,2,Middle,3.7,A,98.49,4-6,Moderate (3-5),4.85352,-3.6666666666666674,79.25,30.9,5.433750000000001
STU01323,24,Male,6.49,86.7,7.9,2.7,7.8,2.64,No,Offline,Good,Good,No,3,Middle,1.7,A,87.92,6-8,Low (1-3),5.62683,-1.2133333333333338,84.15,60.4,1.947
STU01324,23,Female,1.72,80.5,8.0,3.1,3.1,2.9,No,Offline,Average,Good,No,2,Low,6.2,B,74.03,0-2,High (5-7),1.3846,-1.666666666666666,57.36,45.9,1.2165853658536585
STU01325,18,Male,4.58,63.8,6.6,4.2,5.4,2.57,No,Hybrid,Average,Average,No,3,Low,3.9,B,74.2,4-6,Moderate (3-5),2.92204,-0.6399999999999997,69.25999999999999,33.3,1.8391562499999998
STU01326,23,Non-Binary,1.49,71.8,6.3,4.1,3.6,3.85,No,Offline,Average,Good,No,2,High,5.1,B,77.5,0-2,High (5-7),1.06982,-3.4333333333333336,53.19,27.200000000000003,1.2470652173913046
STU01327,23,Male,7.81,89.4,8.0,6.1,4.2,2.72,No,Offline,Average,Excellent,No,1,Low,5.3,A,86.03,6-8,High (5-7),6.982139999999999,-0.2400000000000011,69.19,33.6,4.085230769230769
STU01328,21,Female,4.11,68.1,8.0,6.4,3.5,2.64,Yes,Offline,Poor,Average,Yes,3,High,6.2,B,70.04,4-6,High (5-7),2.79891,0.08666666666666689,77.57,29.4,2.4112
STU01329,21,Male,1.85,68.6,7.6,2.3,5.4,3.59,Yes,Offline,Good,Good,Yes,1,Low,6.0,B,83.58,0-2,High (5-7),1.2691,-2.6133333333333324,50.989999999999995,46.5,1.0377343749999999
STU01330,19,Female,3.6,94.6,8.5,3.3,2.4,2.88,No,Offline,Average,Average,Yes,1,High,4.5,A,86.5,2-4,Moderate (3-5),3.4055999999999997,-2.36,66.64,55.0,3.0494117647058827
STU01331,21,Male,7.62,60.0,7.3,5.4,3.9,3.49,Yes,Hybrid,Average,Excellent,Yes,2,Middle,4.6,B,84.27,6-8,Moderate (3-5),4.572,-2.3466666666666667,74.86,32.2,5.42730612244898
STU01332,21,Male,7.98,79.4,7.3,7.7,3.6,2.91,No,Hybrid,Poor,Good,Yes,1,Middle,5.4,A,85.27,6-8,High (5-7),6.336120000000001,-0.25333333333333297,73.7,18.299999999999997,5.048217391304348
STU01333,17,Male,7.54,83.7,6.5,5.5,2.3,3.13,No,Offline,Poor,Average,Yes,3,Low,3.8,A,91.6,6-8,Moderate (3-5),6.310980000000001,-2.3933333333333326,94.10000000000001,26.1,7.151575757575758
STU01334,24,Female,3.43,99.2,7.5,8.4,4.7,2.55,No,Offline,Poor,Average,No,0,Middle,4.9,C,60.47,2-4,Moderate (3-5),3.4025600000000003,0.9000000000000004,49.970000000000006,18.299999999999997,1.5344736842105262
STU01335,20,Male,4.7,90.5,7.4,5.4,2.9,2.86,Yes,Online,Average,Good,No,2,Low,4.5,A,92.92,4-6,Moderate (3-5),4.253500000000001,-1.4533333333333331,70.30000000000001,33.5,3.4466666666666668
STU01336,19,Female,8.27,84.5,9.2,7.5,3.7,2.45,Yes,Offline,Average,Poor,Yes,3,Middle,2.5,A,86.41,8-12,Low (1-3),6.988149999999999,-0.3333333333333339,96.61000000000001,47.0,4.310957446808511
STU01337,17,Female,3.54,63.3,8.4,6.5,5.2,1.89,No,Online,Good,Good,No,1,Middle,6.3,D,54.05,2-4,High (5-7),2.2408200000000003,2.22,45.94,32.6,1.0791290322580644
STU01338,20,Male,4.33,77.6,6.5,4.4,4.9,2.78,Yes,Online,Good,Excellent,Yes,2,Middle,2.1,A,87.38,4-6,Low (1-3),3.3600799999999995,-1.7599999999999993,72.03,36.7,2.040237288135593
STU01339,23,Female,3.09,63.7,5.7,4.0,4.9,3.71,Yes,Hybrid,Good,Excellent,No,2,High,3.7,B,81.35,2-4,Moderate (3-5),1.96833,-3.2199999999999998,54.75,25.9,1.9430338983050843
STU01340,17,Male,2.67,82.8,5.7,5.4,4.1,2.74,Yes,Hybrid,Average,Poor,No,1,Middle,4.8,C,65.89,2-4,Moderate (3-5),2.2107599999999996,-0.7133333333333338,51.129999999999995,15.600000000000001,1.4344705882352944
STU01341,22,Non-Binary,7.41,66.8,6.9,3.9,4.3,2.5,No,Hybrid,Average,Excellent,Yes,2,Low,2.2,A,95.18,6-8,Low (1-3),4.949879999999999,-1.5333333333333337,76.95,42.9,3.4952830188679243
STU01342,17,Female,6.26,89.9,6.0,4.1,3.3,2.91,No,Hybrid,Poor,Good,No,2,Middle,5.9,A,86.06,6-8,High (5-7),5.62774,-1.3866666666666667,74.74000000000001,21.799999999999997,4.2364186046511625
STU01343,21,Male,5.9,86.4,6.0,3.1,4.5,2.92,Yes,Offline,Poor,Average,Yes,2,High,6.1,B,81.98,4-6,High (5-7),5.097600000000001,-1.2733333333333334,80.26,26.200000000000003,3.1323636363636367
STU01344,20,Male,6.16,75.0,6.2,5.1,3.1,2.71,No,Online,Poor,Poor,Yes,2,Low,5.6,A,95.81,6-8,High (5-7),4.62,-0.8200000000000003,76.48,19.700000000000003,4.071609756097561
STU01345,19,Male,7.04,84.3,6.9,5.2,4.4,3.07,Yes,Online,Poor,Average,Yes,3,Middle,3.5,A,93.98,6-8,Moderate (3-5),5.9347199999999996,-1.7733333333333334,92.84,32.5,4.00237037037037
STU01346,19,Non-Binary,8.02,82.3,5.5,1.0,2.4,2.44,Yes,Hybrid,Average,Excellent,No,1,Low,3.4,A,89.75,8-12,Moderate (3-5),6.600459999999999,-2.613333333333333,66.98,39.8,5.755529411764706
